visitorid,ses_rec,ses_rec_avg,ses_rec_sd,ses_rec_cv,user_rec,ses_n,int_n,int_n_r,tran_n,tran_n_r,rev_sum,rev_sum_r,target_class
1375819,29,15.5,3.5,0.22580644,61,3,3,1,0,0,0,0,1
1376216,14,0,0,-1,15,2,2,1,0,0,0,0,1
1376269,16,7,0,0,23,2,3,1.5,0,0,0,0,1
1376500,21,1.3333334,1.2472191,0.9354144,26,4,7,1.75,2,0.5,148200,37050,1
1376972,28,0,0,-1,28,2,24,12,0,0,0,0,1
1377060,30,4.3333335,4.189935,0.9669081,44,4,4,1,0,0,0,0,1
1377165,28,0,0,-1,28,2,7,3.5,1,0.5,21600,10800,1
1377328,31,19.5,14.5,0.74358976,71,3,3,1,0,0,0,0,1
1377528,5,0,0,-1,6,2,4,2,0,0,0,0,1
1377562,21,1.25,1.6393596,1.3114877,27,5,11,2.2,1,0.2,44280,8856,0
1377953,24,0,0,-1,25,2,4,2,0,0,0,0,1
1378023,7,10,0,0,17,2,5,2.5,0,0,0,0,1
1378079,0,2,1.4142135,0.70710677,7,4,7,1.75,0,0,0,0,0
1378333,22,6,0,0,28,2,5,2.5,0,0,0,0,1
1378338,15,13.5,13.5,1,43,3,9,3,0,0,0,0,1
1378837,31,0,0,-1,31,4,10,2.5,0,0,0,0,1
1378875,3,0.33333334,0.47140452,1.4142135,4,4,5,1.25,0,0,0,0,1
1379388,5,24,24.71167,1.029653,78,4,9,2.25,0,0,0,0,0
1379468,24,72,0,0,96,2,2,1,0,0,0,0,1
1379477,22,0,0,-1,22,3,11,3.6666667,0,0,0,0,1
1379525,1,0.8,1.6,2,8,6,23,3.8333333,0,0,0,0,1
1379631,26,2,0,0,28,2,2,1,0,0,0,0,1
1379789,8,75,0,0,83,2,2,1,0,0,0,0,1
1379846,6,13,10.440307,0.8031005,60,5,19,3.8,0,0,0,0,1
1379905,25,4,0,0,30,2,4,2,0,0,0,0,1
1380331,4,71,0,0,76,2,2,1,0,0,0,0,0
1380372,22,0,0,-1,22,2,6,3,0,0,0,0,1
1380450,12,0,0,-1,12,2,2,1,0,0,0,0,1
1380460,31,14,0,0,45,2,4,2,0,0,0,0,1
1380577,28,71,0,0,99,2,2,1,0,0,0,0,1
1380680,19,0,0,-1,19,2,2,1,0,0,0,0,1
1380795,5,0,0,-1,5,2,4,2,0,0,0,0,1
1380803,4,0,0,-1,4,2,2,1,0,0,0,0,1
1381425,17,14,0,0,32,2,2,1,0,0,0,0,1
1381609,0,5.25,1.5612495,0.29738086,46,9,13,1.4444444,0,0,0,0,0
1381851,0,6.5,8,1.2307693,55,9,15,1.6666666,0,0,0,0,1
1382006,0,2,0,0,3,2,2,1,0,0,0,0,1
1382839,4,0,0,-1,4,2,2,1,0,0,0,0,1
1382960,10,5,0,0,16,2,4,2,0,0,0,0,1
1383085,5,78,0,0,84,2,3,1.5,0,0,0,0,1
1383236,6,0,0,-1,6,2,4,2,0,0,0,0,1
1383468,10,2.3333333,1.6996732,0.72843134,19,4,4,1,0,0,0,0,1
1383490,23,28.5,14.5,0.50877196,81,3,3,1,0,0,0,0,1
1383755,19,1.2,1.4696939,1.2247449,27,6,10,1.6666666,0,0,0,0,1
1383861,3,0,0,-1,3,2,2,1,0,0,0,0,1
1384300,30,19.5,3.5,0.17948718,70,3,3,1,0,0,0,0,1
1384459,31,16.333334,13.572848,0.83099073,82,4,4,1,0,0,0,0,1
1384584,29,0,0,-1,29,2,3,1.5,0,0,0,0,1
1385075,1,0,0,-1,1,2,2,1,0,0,0,0,1
1385516,21,0,0,-1,21,2,2,1,0,0,0,0,1
1385789,16,0,0,-1,17,2,4,2,0,0,0,0,1
1385808,15,1.5,1.5,1,19,3,9,3,0,0,0,0,1
1385817,21,15,0,0,37,2,2,1,0,0,0,0,1
1385879,8,2,0,0,11,2,2,1,0,0,0,0,1
1386091,25,1,0,0,27,2,2,1,0,0,0,0,1
1386097,17,0,0,-1,18,5,8,1.6,0,0,0,0,1
1386311,14,11.5,9.5,0.82608694,38,3,10,3.3333333,1,0.33333334,71640,23880,0
1386366,21,0,0,-1,21,2,3,1.5,0,0,0,0,1
1386427,22,30,0,0,52,2,2,1,0,0,0,0,0
1386439,24,42,0,0,66,2,3,1.5,0,0,0,0,1
1386613,23,0,0,-1,23,2,10,5,0,0,0,0,1
1386748,29,12,1,0.083333336,55,3,3,1,0,0,0,0,1
1386772,5,0,0,-1,6,2,2,1,0,0,0,0,1
1386872,13,2.6666667,3.091206,1.1592023,22,4,6,1.5,0,0,0,0,1
1387203,28,4,0,0,32,2,5,2.5,0,0,0,0,1
1387362,4,28,0,0,32,2,2,1,0,0,0,0,1
1387756,0,91,0,0,91,2,2,1,0,0,0,0,0
1387964,11,16,0,0,27,2,2,1,0,0,0,0,1
1388047,5,5,0,0,10,2,3,1.5,0,0,0,0,1
1388237,25,61,0,0,87,2,2,1,0,0,0,0,1
1388446,11,0,0,-1,11,3,8,2.6666667,0,0,0,0,1
1388570,12,4,0,0,17,2,2,1,0,0,0,0,1
1388640,11,21,0,0,32,2,2,1,0,0,0,0,1
1388813,22,0,0,-1,22,2,5,2.5,0,0,0,0,1
1389175,7,44,41,0.9318182,96,3,3,1,0,0,0,0,1
1389276,25,3,0,0,28,2,2,1,0,0,0,0,1
1389373,1,0,0,-1,1,2,11,5.5,0,0,0,0,1
1389434,3,12,0,0,16,2,2,1,0,0,0,0,0
1389859,7,0,0,-1,7,3,5,1.6666666,0,0,0,0,1
1389939,17,8,0,0,26,2,2,1,0,0,0,0,1
1390165,10,22,0,0,33,2,3,1.5,0,0,0,0,1
1390378,25,2,0,0,27,2,2,1,0,0,0,0,1
1390709,8,4.5,4.5,1,18,3,4,1.3333334,0,0,0,0,1
1390903,23,0,0,-1,23,3,3,1,0,0,0,0,1
1391067,25,2,1,0.5,30,3,4,1.3333334,0,0,0,0,1
1391076,28,0,0,-1,28,2,3,1.5,0,0,0,0,1
1391128,26,10,12.6688595,1.266886,67,5,7,1.4,0,0,0,0,1
1391990,21,0,0,-1,22,3,15,5,0,0,0,0,1
1392367,4,0,0,-1,4,2,2,1,0,0,0,0,1
1392423,19,4,4,1,28,3,15,5,3,1,426000,142000,1
1392456,11,0,0,-1,11,2,2,1,0,0,0,0,1
1392499,10,19.333334,15.151091,0.7836771,70,4,6,1.5,0,0,0,0,1
1393113,0,19.333334,17.307673,0.89522445,59,4,5,1.25,1,0.25,431880,107970,1
1393377,3,35.5,5.5,0.15492958,75,3,17,5.6666665,1,0.33333334,45000,15000,1
1393700,15,0,0,-1,15,2,4,2,0,0,0,0,1
1393718,16,15,0,0,31,2,4,2,0,0,0,0,1
1393916,24,25,3,0.12,75,3,3,1,0,0,0,0,1
1394388,0,21,1,0.04761905,43,3,5,1.6666666,0,0,0,0,1
1394510,21,2,0,0,24,2,4,2,0,0,0,0,1
1394990,22,0,0,-1,22,5,8,1.6,0,0,0,0,1
1395052,11,0,0,-1,12,2,2,1,0,0,0,0,1
1395340,18,15,0,0,33,2,2,1,0,0,0,0,1
1395670,17,73,0,0,90,2,3,1.5,0,0,0,0,1
1395923,22,4,0,0,27,2,2,1,0,0,0,0,1
1396030,18,1,0,0,19,2,2,1,0,0,0,0,1
1396826,1,0,0,-1,1,2,2,1,0,0,0,0,1
1397091,22,58,0,0,80,2,4,2,0,0,0,0,1
1397162,17,12.333333,17.441967,1.4142135,56,4,6,1.5,0,0,0,0,1
1397666,3,2.1111112,5.300827,2.510918,23,10,37,3.7,0,0,0,0,0
1397954,9,0,0,-1,9,2,3,1.5,0,0,0,0,1
1398057,11,0,0,-1,12,3,4,1.3333334,0,0,0,0,1
1398157,9,5,1,0.2,20,3,4,1.3333334,0,0,0,0,1
1398537,5,0,0,-1,5,2,6,3,0,0,0,0,1
1398717,25,17,15,0.88235295,60,3,5,1.6666666,0,0,0,0,1
1398747,24,0,0,-1,25,2,2,1,0,0,0,0,1
1398813,26,2,0,0,28,2,2,1,0,0,0,0,1
1398868,22,0,0,-1,22,2,2,1,0,0,0,0,1
1399126,12,2,0,0,14,2,2,1,0,0,0,0,1
1399499,1,66,0,0,68,2,2,1,0,0,0,0,0
1399665,10,1,1,1,12,3,4,1.3333334,0,0,0,0,1
1399785,27,5,0,0,32,2,3,1.5,0,0,0,0,1
1401171,21,1,0,0,23,2,2,1,0,0,0,0,1
1401804,4,2,0,0,7,2,2,1,0,0,0,0,1
1402256,19,0.42857143,1.0497813,2.4494898,23,8,12,1.5,0,0,0,0,1
1402338,16,0,0,-1,16,2,15,7.5,0,0,0,0,1
1402577,9,10,10,1,29,3,4,1.3333334,0,0,0,0,1
1402642,21,56,0,0,77,2,5,2.5,0,0,0,0,1
1402704,31,59,0,0,90,2,3,1.5,0,0,0,0,1
1403168,27,0,0,-1,27,2,2,1,0,0,0,0,1
1403335,5,9,11.683321,1.2981468,42,5,13,2.6,0,0,0,0,0
1403522,27,46,0,0,73,2,2,1,0,0,0,0,1
1403682,19,22,0,0,42,2,3,1.5,0,0,0,0,1
1403883,23,4,0,0,28,2,2,1,0,0,0,0,1
1404061,17,6,0,0,24,2,5,2.5,1,0.5,15720,7860,1
1404351,3,35,0,0,38,2,2,1,0,0,0,0,1
1404619,7,71,0,0,78,2,2,1,0,0,0,0,1
1404639,12,0,0,-1,12,2,2,1,0,0,0,0,1
1404908,16,0.5,0.5,1,20,5,10,2,0,0,0,0,1
1405217,12,83,0,0,96,2,2,1,0,0,0,0,1
1405451,20,17,0,0,38,2,2,1,0,0,0,0,0
1405821,5,3,0,0,9,2,17,8.5,0,0,0,0,1
1405829,18,2.142857,2.9965968,1.3984118,38,8,9,1.125,0,0,0,0,0
1405986,1,3,3,1,7,3,3,1,0,0,0,0,0
1406038,25,5,0,0,31,2,2,1,0,0,0,0,1
1406331,21,1,0,0,22,2,4,2,0,0,0,0,1
1406544,4,15,0,0,19,2,2,1,0,0,0,0,1
1406679,0,2.6,4.7159305,1.8138194,15,6,6,1,0,0,0,0,0
1406763,30,0,0,-1,30,2,2,1,0,0,0,0,1
1407450,17,0,0,-1,17,2,3,1.5,0,0,0,0,1
1407497,13,80,0,0,94,2,3,1.5,0,0,0,0,1
37,4,0.8,0.9797959,1.2247449,10,6,8,1.3333334,0,0,0,0,1
186,5,0,0,-1,5,3,4,1.3333334,1,0.33333334,59880,19960,1
413,28,7,0,0,36,2,4,2,0,0,0,0,1
507,17,12.5,20.5,1.64,70,5,5,1,0,0,0,0,0
515,20,3,5.059644,1.6865481,37,6,7,1.1666666,0,0,0,0,1
605,22,0,0,-1,22,2,3,1.5,0,0,0,0,1
855,18,14,0,0,33,2,2,1,0,0,0,0,1
1356,24,51,0,0,76,2,2,1,0,0,0,0,1
1544,22,34,0,0,57,2,2,1,0,0,0,0,1
1739,12,6,0,0,18,2,2,1,0,0,0,0,1
2066,14,2,0,0,16,2,2,1,0,0,0,0,1
2119,14,50,0,0,64,2,2,1,0,0,0,0,1
2342,4,0,0,-1,4,2,4,2,0,0,0,0,1
2677,23,0,0,-1,23,2,5,2.5,0,0,0,0,1
2976,28,9.5,8.48037,0.89267045,89,7,7,1,0,0,0,0,1
2980,18,57,0,0,75,2,2,1,0,0,0,0,1
3148,6,6,0,0,13,2,2,1,0,0,0,0,1
3212,4,1.75,1.299038,0.7423075,13,5,9,1.8,0,0,0,0,1
3312,30,0,0,-1,30,2,3,1.5,0,0,0,0,1
3346,5,28,0,0,33,2,2,1,0,0,0,0,1
4062,23,0,0,-1,23,2,2,1,0,0,0,0,1
4079,4,16.5,12.835498,0.7779089,72,5,9,1.8,0,0,0,0,1
5012,14,0,0,-1,15,4,10,2.5,0,0,0,0,1
5113,14,76,0,0,90,2,2,1,0,0,0,0,1
5140,5,58,0,0,63,2,2,1,0,0,0,0,1
5243,16,35,0,0,52,2,3,1.5,0,0,0,0,1
5551,2,0,0,-1,2,2,8,4,0,0,0,0,1
5995,21,0,0,-1,22,6,8,1.3333334,0,0,0,0,1
6043,25,43,0,0,68,2,3,1.5,0,0,0,0,1
6180,2,20,0,0,23,2,3,1.5,0,0,0,0,0
6314,25,3,0,0,29,2,2,1,0,0,0,0,1
6683,8,25,0,0,34,2,3,1.5,0,0,0,0,1
6824,12,37,0,0,49,2,3,1.5,0,0,0,0,1
7332,21,0,0,-1,22,3,3,1,0,0,0,0,1
7361,21,1,0,0,22,2,2,1,0,0,0,0,1
7512,4,8.5,6.5,0.7647059,22,3,9,3,0,0,0,0,1
7513,20,5.6666665,1.6996732,0.2999423,38,4,6,1.5,0,0,0,0,1
7707,26,0,0,-1,27,4,5,1.25,0,0,0,0,1
7760,26,11,11.510864,1.0464423,71,5,5,1,0,0,0,0,1
7853,15,0,0,-1,16,2,2,1,0,0,0,0,1
8019,2,20,20,1,43,3,3,1,0,0,0,0,1
8121,9,3.3333333,4.714045,1.4142135,20,4,7,1.75,0,0,0,0,1
8376,21,0,0,-1,22,3,6,2,0,0,0,0,1
8748,16,0,0,-1,17,2,3,1.5,0,0,0,0,1
8968,1,47,5,0.10638298,96,3,4,1.3333334,0,0,0,0,1
9145,17,3,0,0,20,2,13,6.5,1,0.5,6240,3120,0
9349,4,13.2,9.282241,0.7032001,72,6,6,1,0,0,0,0,1
9442,30,0.1,0.3,3,34,11,20,1.8181819,0,0,0,0,1
9458,21,17,0,0,38,2,3,1.5,0,0,0,0,1
9696,19,0,0,-1,19,2,2,1,0,0,0,0,1
9719,27,11,11.979149,1.0890135,72,5,6,1.2,0,0,0,0,1
10357,29,0,0,-1,29,2,3,1.5,0,0,0,0,1
11013,26,0,0,-1,26,3,10,3.3333333,0,0,0,0,1
11033,0,2,0,0,2,2,8,4,0,0,0,0,1
11477,24,2,0,0,26,2,3,1.5,0,0,0,0,1
11878,7,13.666667,19.327585,1.4142135,49,4,5,1.25,0,0,0,0,1
12009,19,0,0,-1,19,3,11,3.6666667,0,0,0,0,1
12103,22,0,0,-1,22,2,4,2,0,0,0,0,1
12749,12,33,0,0,46,2,2,1,0,0,0,0,1
12956,22,5,5,1,34,3,5,1.6666666,0,0,0,0,1
13264,3,23,0,0,27,2,2,1,0,0,0,0,1
13924,16,0,0,-1,16,2,5,2.5,0,0,0,0,1
14013,21,49,0,0,70,2,4,2,0,0,0,0,1
14074,9,14,0,0,23,2,2,1,0,0,0,0,1
14624,23,0,0,-1,23,2,5,2.5,0,0,0,0,1
14893,26,0,0,-1,26,2,2,1,0,0,0,0,1
14934,23,1,1,1,25,3,3,1,0,0,0,0,1
15594,19,0,0,-1,20,5,14,2.8,0,0,0,0,1
16140,24,0,0,-1,25,3,4,1.3333334,0,0,0,0,1
16272,22,0,0,-1,23,3,3,1,0,0,0,0,1
16496,21,0,0,-1,22,2,2,1,0,0,0,0,1
16636,0,0,0,-1,0,2,3,1.5,0,0,0,0,0
16844,30,21.5,21.5,1,74,3,3,1,0,0,0,0,1
17070,28,0.09090909,0.2874798,3.1622777,30,12,16,1.3333334,0,0,0,0,1
17138,18,20,17,0.85,59,3,3,1,0,0,0,0,1
17164,23,10.5,10.5,1,45,3,10,3.3333333,0,0,0,0,1
17184,21,17.333334,16.75974,0.9669081,75,4,7,1.75,0,0,0,0,1
17368,18,0,0,-1,18,2,2,1,0,0,0,0,1
17786,24,0,0,-1,24,2,2,1,0,0,0,0,1
17800,24,60,0,0,84,2,4,2,1,0.5,13800,6900,1
17884,31,38,0,0,69,2,5,2.5,0,0,0,0,1
17987,31,5.3333335,7.5424724,1.4142135,48,4,11,2.75,0,0,0,0,1
18097,16,4,0,0,21,2,5,2.5,0,0,0,0,1
18162,6,3,0,0,10,2,2,1,0,0,0,0,1
18193,10,15,0,0,25,2,4,2,0,0,0,0,0
18197,29,5,5.656854,1.1313709,46,4,13,3.25,1,0.25,53880,13470,1
18212,26,0,0,-1,26,2,2,1,0,0,0,0,1
18563,3,0,0,-1,3,2,2,1,0,0,0,0,1
18592,21,0,0,-1,22,3,6,2,0,0,0,0,1
19977,23,0,0,-1,24,2,2,1,0,0,0,0,1
20375,16,14.5,15.564383,1.0734057,75,5,5,1,0,0,0,0,1
20390,27,3.5,0.5,0.14285715,35,3,3,1,0,0,0,0,0
20438,11,1,0,0,14,3,7,2.3333333,0,0,0,0,1
20677,12,0,0,-1,12,2,2,1,0,0,0,0,1
20899,2,0,0,-1,2,2,3,1.5,0,0,0,0,1
21361,18,0,0,-1,19,2,4,2,0,0,0,0,1
21480,18,0,0,-1,18,2,4,2,0,0,0,0,1
21620,6,21,27.604347,1.3144927,69,4,6,1.5,0,0,0,0,1
21774,13,4,0,0,18,2,2,1,0,0,0,0,1
21930,22,0,0,-1,23,2,2,1,0,0,0,0,1
21951,24,35,0,0,60,2,2,1,0,0,0,0,1
22444,6,21,21,1,49,3,4,1.3333334,0,0,0,0,0
22615,4,13,16.041613,1.2339702,85,7,8,1.1428572,0,0,0,0,1
22987,28,0,0,-1,28,2,5,2.5,0,0,0,0,1
23085,28,0,0,-1,28,2,3,1.5,0,0,0,0,1
23757,6,0.8888889,1.0999439,1.2374369,18,10,22,2.2,0,0,0,0,1
23765,23,24,15.577762,0.6490734,96,4,13,3.25,0,0,0,0,1
23874,0,34,26,0.7647059,69,3,3,1,0,0,0,0,0
23942,6,1,0,0,7,2,2,1,0,0,0,0,1
24102,0,0,0,-1,1,2,4,2,0,0,0,0,1
24165,30,69,0,0,99,2,2,1,0,0,0,0,1
24210,13,11.285714,18.05321,1.5996515,95,8,11,1.375,0,0,0,0,1
24648,29,7,5,0.71428573,44,3,3,1,0,0,0,0,1
24820,19,2,0,0,22,2,2,1,0,0,0,0,1
24928,24,6.5,5.2201533,0.8031005,53,5,5,1,0,0,0,0,1
25047,4,0,0,-1,4,3,4,1.3333334,0,0,0,0,1
25071,20,19,0,0,39,2,6,3,0,0,0,0,1
25104,31,0,0,-1,31,2,2,1,0,0,0,0,1
25617,27,0,0,-1,27,2,2,1,0,0,0,0,1
25695,25,15,0,0,40,2,2,1,0,0,0,0,1
26266,14,29,0,0,43,2,3,1.5,0,0,0,0,1
26627,21,2.5,2.5,1,27,3,3,1,0,0,0,0,1
26964,24,14.5,10.5,0.7241379,54,3,3,1,0,0,0,0,0
27017,2,28,26,0.9285714,59,3,12,4,0,0,0,0,1
27027,15,0,0,-1,15,2,2,1,0,0,0,0,1
27207,24,0,0,-1,24,2,2,1,0,0,0,0,1
27297,22,0,0,-1,22,3,21,7,0,0,0,0,1
27370,16,29.5,27.5,0.9322034,75,3,5,1.6666666,0,0,0,0,1
27637,15,0,0,-1,15,2,4,2,0,0,0,0,1
27792,21,3,0,0,24,2,2,1,0,0,0,0,1
27884,5,28,0,0,34,2,3,1.5,0,0,0,0,1
27940,26,8.714286,12.463825,1.4302751,92,8,10,1.25,0,0,0,0,1
27998,28,2.5,2.5,1,34,3,6,2,0,0,0,0,1
28797,20,0,0,-1,20,3,4,1.3333334,1,0.33333334,50964,16988,1
29081,18,2,2,1,23,3,4,1.3333334,0,0,0,0,1
29107,30,10,0,0,41,2,3,1.5,0,0,0,0,1
29153,26,0.5,0.5,1,28,3,3,1,0,0,0,0,1
29176,10,0,0,-1,10,2,2,1,0,0,0,0,1
29419,14,69,0,0,84,2,3,1.5,0,0,0,0,1
29473,1,0,0,-1,1,2,3,1.5,0,0,0,0,1
29552,7,13,0,0,20,2,2,1,0,0,0,0,1
29625,0,77,0,0,77,2,2,1,0,0,0,0,1
29631,1,4,0,0,6,2,6,3,0,0,0,0,1
29678,22,69,0,0,91,2,7,3.5,0,0,0,0,1
29773,6,6,3.391165,0.5651942,32,5,6,1.2,0,0,0,0,1
29936,22,25,0,0,47,2,2,1,0,0,0,0,1
30084,20,0,0,-1,20,2,2,1,0,0,0,0,1
30296,26,0,0,-1,27,2,2,1,0,0,0,0,1
30688,27,22,0,0,49,2,2,1,0,0,0,0,1
30917,30,0,0,-1,30,2,2,1,0,0,0,0,1
30949,5,7.571429,6.9458547,0.91737705,61,8,11,1.375,0,0,0,0,1
31044,20,24.5,19.5,0.79591835,70,3,5,1.6666666,0,0,0,0,1
31285,3,0,0,-1,4,2,4,2,0,0,0,0,1
31340,12,11.25,19.48557,1.7320508,58,5,5,1,0,0,0,0,1
31494,7,0,0,-1,7,3,3,1,0,0,0,0,1
31982,6,7,0,0,14,2,3,1.5,0,0,0,0,1
32538,10,0,0,-1,10,2,3,1.5,0,0,0,0,1
32610,20,0,0,-1,20,4,8,2,0,0,0,0,1
32754,2,0,0,-1,2,2,6,3,0,0,0,0,1
32810,29,29,0,0,58,2,2,1,0,0,0,0,1
33070,3,3,0,0,6,2,2,1,0,0,0,0,1
33078,12,6,0,0,19,2,8,4,0,0,0,0,1
33264,27,3.5,2.5,0.71428573,35,3,3,1,0,0,0,0,1
33314,24,3,0,0,27,2,2,1,0,0,0,0,0
33351,25,1,1.6903085,1.6903085,33,8,8,1,0,0,0,0,1
33581,20,0,0,-1,20,2,13,6.5,0,0,0,0,1
33620,6,13.5,20.846663,1.5441972,89,7,8,1.1428572,0,0,0,0,1
34031,18,0,0,-1,18,2,2,1,0,0,0,0,1
34354,20,0.5,0.5,1,21,3,4,1.3333334,0,0,0,0,1
34757,30,4,0,0,35,2,4,2,0,0,0,0,1
34864,31,1,0,0,32,2,2,1,0,0,0,0,1
34869,15,6,0,0,22,2,4,2,0,0,0,0,1
34955,5,19,0,0,24,2,7,3.5,1,0.5,12840,6420,1
34975,27,0,0,-1,27,2,5,2.5,0,0,0,0,1
35442,8,1,0,0,9,2,2,1,0,0,0,0,1
35496,12,37,0,0,50,2,2,1,0,0,0,0,1
35836,24,13.5,13.5,1,51,3,3,1,0,0,0,0,1
35853,19,0,0,-1,20,2,2,1,0,0,0,0,1
36546,16,0,0,-1,16,2,2,1,0,0,0,0,1
36583,9,9,0,0,18,2,3,1.5,0,0,0,0,1
36588,5,4.111111,2.6434171,0.6429934,46,10,17,1.7,0,0,0,0,1
36832,0,2,0,0,3,2,2,1,0,0,0,0,0
36862,2,0,0,-1,3,2,2,1,0,0,0,0,1
37059,5,0,0,-1,5,2,8,4,0,0,0,0,1
37640,20,6,0,0,27,2,2,1,0,0,0,0,1
37732,4,0,0,-1,5,2,3,1.5,0,0,0,0,1
38061,31,0,0,-1,31,3,6,2,0,0,0,0,1
38140,29,26,0,0,55,2,2,1,0,0,0,0,1
38199,22,0,0,-1,22,2,3,1.5,0,0,0,0,1
39440,21,0,0,-1,22,2,6,3,0,0,0,0,1
39459,31,29,0,0,61,2,2,1,0,0,0,0,1
39652,10,0,0,-1,11,2,3,1.5,0,0,0,0,1
39661,17,2,0,0,19,2,2,1,0,0,0,0,1
41211,13,45,0,0,59,2,2,1,0,0,0,0,1
41527,6,5.3333335,7.5424724,1.4142135,23,4,7,1.75,0,0,0,0,1
41575,7,3.1666667,6.202598,1.9587152,28,7,20,2.857143,0,0,0,0,1
41652,9,0,0,-1,9,2,5,2.5,0,0,0,0,1
42116,7,20,20.784609,1.0392305,90,5,6,1.2,0,0,0,0,0
42336,24,0.6666667,0.47140452,0.70710677,27,4,4,1,0,0,0,0,1
42662,4,0,0,-1,4,2,3,1.5,0,0,0,0,1
43183,2,4.75,5.562149,1.1709787,43,9,15,1.6666666,0,0,0,0,1
43607,25,0,0,-1,25,2,2,1,0,0,0,0,1
43958,28,8,0,0,37,2,2,1,0,0,0,0,1
44142,23,22,22,1,67,3,5,1.6666666,0,0,0,0,1
44278,7,18,0,0,25,2,2,1,0,0,0,0,1
44730,30,0,0,-1,30,2,6,3,0,0,0,0,1
44792,11,0,0,-1,12,2,2,1,0,0,0,0,1
44892,0,5.25,9.0932665,1.7320508,22,5,34,6.8,0,0,0,0,1
45151,27,22,22,1,72,3,4,1.3333334,0,0,0,0,1
45183,27,13.4,20.431349,1.5247275,96,6,7,1.1666666,0,0,0,0,1
45291,7,24.5,4.5,0.18367347,57,3,3,1,0,0,0,0,1
45341,19,68,0,0,88,2,4,2,0,0,0,0,1
45521,10,3.5,3.5,1,19,3,4,1.3333334,0,0,0,0,1
45522,26,62,0,0,89,2,2,1,0,0,0,0,1
45573,23,0,0,-1,23,2,3,1.5,0,0,0,0,1
45614,23,0,0,-1,23,3,3,1,0,0,0,0,1
45893,4,0,0,-1,4,2,2,1,0,0,0,0,1
46098,5,1,0.8164966,0.8164966,8,4,7,1.75,0,0,0,0,1
46372,28,0,0,-1,28,2,6,3,0,0,0,0,1
46474,27,0,0,-1,27,2,4,2,0,0,0,0,1
46707,28,28,0,0,57,2,2,1,0,0,0,0,1
46824,1,2,0,0,4,2,2,1,0,0,0,0,0
46840,25,47,0,0,73,2,3,1.5,0,0,0,0,1
46899,24,60,0,0,84,2,5,2.5,0,0,0,0,1
47582,18,0,0,-1,18,2,5,2.5,1,0.5,211920,105960,1
47846,15,11,0,0,26,2,2,1,0,0,0,0,1
48567,23,0,0,-1,23,2,6,3,0,0,0,0,1
48761,8,0,0,-1,8,2,3,1.5,0,0,0,0,1
48917,14,1.5,1.5,1,17,3,4,1.3333334,0,0,0,0,1
48933,1,1,0,0,2,2,2,1,0,0,0,0,1
49384,20,17,17,1,55,3,9,3,1,0.33333334,65988,21996,0
49525,19,0,0,-1,19,2,3,1.5,0,0,0,0,1
49764,25,0,0,-1,26,3,4,1.3333334,0,0,0,0,1
49849,0,4,0,0,4,2,2,1,0,0,0,0,1
49922,9,0,0,-1,9,2,3,1.5,0,0,0,0,1
50340,6,0,0,-1,6,2,4,2,1,0.5,551280,275640,1
50443,17,0,0,-1,17,2,3,1.5,0,0,0,0,1
50520,26,2,2.1602468,1.0801234,33,4,4,1,0,0,0,0,1
50688,13,1.6666666,1.6996732,1.0198039,20,4,7,1.75,0,0,0,0,1
50933,2,0,0,-1,3,2,2,1,0,0,0,0,1
50951,7,5,0,0,13,2,2,1,0,0,0,0,1
51038,2,12.333333,8.956686,0.72621775,41,4,4,1,0,0,0,0,1
51130,25,7,0,0,32,2,3,1.5,0,0,0,0,1
52204,22,23.5,12.5,0.5319149,70,3,5,1.6666666,0,0,0,0,1
52342,31,0,0,-1,31,2,6,3,0,0,0,0,1
52659,7,36,0,0,43,2,2,1,0,0,0,0,1
52742,1,2.7777777,2.0964403,0.7547185,31,10,11,1.1,0,0,0,0,1
52778,27,1,0,0,29,2,3,1.5,0,0,0,0,1
53768,0,3.5,3.5,1,8,3,3,1,0,0,0,0,1
53907,27,0,0,-1,28,2,3,1.5,0,0,0,0,1
54037,4,16,0,0,21,2,2,1,0,0,0,0,1
54475,13,0,0,-1,13,2,5,2.5,0,0,0,0,1
54899,11,0,0,-1,11,2,2,1,0,0,0,0,1
54905,18,4,0,0,22,2,2,1,0,0,0,0,0
55252,18,4,5.656854,1.4142135,32,4,5,1.25,0,0,0,0,1
55292,31,4,0,0,35,2,2,1,0,0,0,0,1
55332,18,0,0,-1,19,2,2,1,0,0,0,0,1
55799,3,3,3,1,9,3,3,1,0,0,0,0,1
56003,0,30,0,0,31,2,2,1,0,0,0,0,1
56562,19,28,0,0,47,2,2,1,0,0,0,0,1
56927,4,6,0,0,10,2,2,1,0,0,0,0,1
56947,10,10,0,0,20,2,2,1,0,0,0,0,1
57048,24,0,0,-1,24,2,2,1,0,0,0,0,1
57105,26,48,0,0,75,2,3,1.5,0,0,0,0,1
57342,20,0,0,-1,20,2,2,1,0,0,0,0,1
57395,20,54,0,0,74,2,6,3,0,0,0,0,1
57470,21,6,6,1,33,3,4,1.3333334,0,0,0,0,1
57895,17,0,0,-1,17,2,5,2.5,0,0,0,0,1
57970,5,0,0,-1,5,2,3,1.5,0,0,0,0,1
58370,28,30,25,0.8333333,88,3,4,1.3333334,0,0,0,0,1
58439,23,0,0,-1,23,2,4,2,0,0,0,0,1
58710,5,4,0,0,9,2,2,1,0,0,0,0,1
58758,19,4,0,0,24,2,2,1,0,0,0,0,1
